Column1;Column2;Column3
AFYONKARAH›SAR_KIZIL÷REN;AFYONKARAH›SAR_BAﬁMAK«I;4901813069
AFYONKARAH›SAR_KIZIL÷REN;AFYONKARAH›SAR_EVC›LER;5263636953
AFYONKARAH›SAR_KIZIL÷REN;AFYONKARAH›SAR_DAZKIRI;588143506
AFYONKARAH›SAR_KIZIL÷REN;ISPARTA_ULUBORLU;5907704735
AFYONKARAH›SAR_KIZIL÷REN;AFYONKARAH›SAR_ﬁUHUT;6127933165
AFYONKARAH›SAR_KIZIL÷REN;AFYONKARAH›SAR_HOCALAR;6653890915
AFYONKARAH›SAR_KIZIL÷REN;ISPARTA_G÷NEN;6814214693
AFYONKARAH›SAR_MERKEZ;AFYONKARAH›SAR_›SCEH›SAR;1998510832
AFYONKARAH›SAR_MERKEZ;AFYONKARAH›SAR_«OBANLAR;2720314246
AFYONKARAH›SAR_MERKEZ;AFYONKARAH›SAR_ﬁUHUT;309982126
AFYONKARAH›SAR_MERKEZ;AFYONKARAH›SAR_S›NANPAﬁA;3498773194
AFYONKARAH›SAR_MERKEZ;AFYONKARAH›SAR_›HSAN›YE;3610583593
AFYONKARAH›SAR_MERKEZ;AFYONKARAH›SAR_BAYAT;4351641052
AFYONKARAH›SAR_MERKEZ;AFYONKARAH›SAR_«AY;5059828547
AFYONKARAH›SAR_MERKEZ;AFYONKARAH›SAR_BOLVAD›N;5247157595
AFYONKARAH›SAR_MERKEZ;K‹TAHYA_DUMLUPINAR;5805721742
AFYONKARAH›SAR_MERKEZ;AFYONKARAH›SAR_SANDIKLI;6534185273
AFYONKARAH›SAR_SANDIKLI;AFYONKARAH›SAR_KIZIL÷REN;2802693246
AFYONKARAH›SAR_SANDIKLI;AFYONKARAH›SAR_ﬁUHUT;3325239918
AFYONKARAH›SAR_SANDIKLI;AFYONKARAH›SAR_HOCALAR;4174968494
AFYONKARAH›SAR_SANDIKLI;AFYONKARAH›SAR_D›NAR;484128112
AFYONKARAH›SAR_SANDIKLI;AFYONKARAH›SAR_S›NANPAﬁA;4947818592
AFYONKARAH›SAR_SANDIKLI;AFYONKARAH›SAR_MERKEZ;6534185273
AFYONKARAH›SAR_SANDIKLI;ISPARTA_KE«›BORLU;6579938985
AFYONKARAH›SAR_SANDIKLI;AFYONKARAH›SAR_BAﬁMAK«I;7083735462
AFYONKARAH›SAR_SANDIKLI;AFYONKARAH›SAR_EVC›LER;7445559347
AFYONKARAH›SAR_SANDIKLI;UﬁAK_BANAZ;788274949
AFYONKARAH›SAR_S›NANPAﬁA;K‹TAHYA_DUMLUPINAR;3426911654
AFYONKARAH›SAR_S›NANPAﬁA;AFYONKARAH›SAR_MERKEZ;3498773194
AFYONKARAH›SAR_S›NANPAﬁA;AFYONKARAH›SAR_SANDIKLI;4947818592
AFYONKARAH›SAR_S›NANPAﬁA;AFYONKARAH›SAR_›SCEH›SAR;5497284026
AFYONKARAH›SAR_S›NANPAﬁA;UﬁAK_BANAZ;5506393082
AFYONKARAH›SAR_S›NANPAﬁA;AFYONKARAH›SAR_«OBANLAR;6219087439
AFYONKARAH›SAR_S›NANPAﬁA;AFYONKARAH›SAR_›HSAN›YE;6453757549
AFYONKARAH›SAR_S›NANPAﬁA;AFYONKARAH›SAR_ﬁUHUT;6598594453
AFYONKARAH›SAR_S›NANPAﬁA;K‹TAHYA_ALTINTAﬁ;6656433493
AFYONKARAH›SAR_S›NANPAﬁA;AFYONKARAH›SAR_KIZIL÷REN;7426741013
AFYONKARAH›SAR_ﬁUHUT;AFYONKARAH›SAR_MERKEZ;309982126
AFYONKARAH›SAR_ﬁUHUT;AFYONKARAH›SAR_SANDIKLI;3325239918
AFYONKARAH›SAR_ﬁUHUT;AFYONKARAH›SAR_«OBANLAR;4492147844
AFYONKARAH›SAR_ﬁUHUT;AFYONKARAH›SAR_›SCEH›SAR;4858870638
AFYONKARAH›SAR_ﬁUHUT;AFYONKARAH›SAR_KIZIL÷REN;6127933165
AFYONKARAH›SAR_ﬁUHUT;AFYONKARAH›SAR_S›NANPAﬁA;6598594453
AFYONKARAH›SAR_ﬁUHUT;AFYONKARAH›SAR_›HSAN›YE;6710404852
AFYONKARAH›SAR_ﬁUHUT;AFYONKARAH›SAR_«AY;6831662146
AFYONKARAH›SAR_ﬁUHUT;AFYONKARAH›SAR_BOLVAD›N;7018991194
AFYONKARAH›SAR_ﬁUHUT;ISPARTA_SEN›RKENT;7208232306
AFYONKARAH›SAR_SULTANDA–I;AFYONKARAH›SAR_«AY;2000489731
AFYONKARAH›SAR_SULTANDA–I;KONYA_AKﬁEH›R;2855572363
AFYONKARAH›SAR_SULTANDA–I;AFYONKARAH›SAR_BOLVAD›N;3352957533
AFYONKARAH›SAR_SULTANDA–I;AFYONKARAH›SAR_«OBANLAR;5050225406
AFYONKARAH›SAR_SULTANDA–I;KONYA_TUZLUK«U;5511264824
AFYONKARAH›SAR_SULTANDA–I;KONYA_ILGIN;7022019901
AFYONKARAH›SAR_SULTANDA–I;AFYONKARAH›SAR_MERKEZ;7060318278
AFYONKARAH›SAR_SULTANDA–I;KONYA_DO–ANH›SAR;7152987865
AFYONKARAH›SAR_SULTANDA–I;AFYONKARAH›SAR_EM›RDA–;7460819009
AFYONKARAH›SAR_SULTANDA–I;ISPARTA_YALVA«;7473885865
A–RI_D›YAD›N;A–RI_TAﬁLI«AY;2900156649
A–RI_D›YAD›N;A–RI_DO–UBAYAZIT;4917428966
A–RI_D›YAD›N;A–RI_MERKEZ;5968270911
A–RI_D›YAD›N;A–RI_HAMUR;7210310781
A–RI_D›YAD›N;A–RI_ELEﬁK›RT;9428032276
A–RI_D›YAD›N;I–DIR_MERKEZ;9902358593
A–RI_D›YAD›N;VAN_«ALDIRAN;9989849561
A–RI_D›YAD›N;A–RI_TUTAK;100582146
A–RI_D›YAD›N;I–DIR_KARAKOYUNLU;1093864265
A–RI_D›YAD›N;VAN_MURAD›YE;1255556442
A–RI_DO–UBAYAZIT;A–RI_D›YAD›N;4917428966
A–RI_DO–UBAYAZIT;I–DIR_MERKEZ;5088741529
A–RI_DO–UBAYAZIT;I–DIR_KARAKOYUNLU;6125025586
A–RI_DO–UBAYAZIT;A–RI_TAﬁLI«AY;6339585615
A–RI_DO–UBAYAZIT;VAN_«ALDIRAN;6665472665
A–RI_DO–UBAYAZIT;I–DIR_TUZLUCA;8976768044
A–RI_DO–UBAYAZIT;VAN_MURAD›YE;9231187522
A–RI_DO–UBAYAZIT;A–RI_MERKEZ;9407699876
A–RI_DO–UBAYAZIT;I–DIR_ARALIK;9565130628
A–RI_DO–UBAYAZIT;A–RI_HAMUR;1064973975
A–RI_ELEﬁK›RT;A–RI_MERKEZ;3459761366
A–RI_ELEﬁK›RT;A–RI_HAMUR;4738343057
A–RI_ELEﬁK›RT;ERZURUM_HORASAN;634384765
A–RI_ELEﬁK›RT;A–RI_TAﬁLI«AY;6527875627
A–RI_ELEﬁK›RT;A–RI_TUTAK;7586246876
A–RI_ELEﬁK›RT;ERZURUM_K÷PR‹K÷Y;8979927187
A–RI_ELEﬁK›RT;A–RI_D›YAD›N;9428032276
A–RI_ELEﬁK›RT;ERZURUM_PAS›NLER;1078469779
A–RI_ELEﬁK›RT;A–RI_PATNOS;118974897
A–RI_ELEﬁK›RT;A–RI_DO–UBAYAZIT;1286746124
A–RI_HAMUR;A–RI_MERKEZ;1278581692
A–RI_HAMUR;A–RI_TUTAK;3020562351
A–RI_HAMUR;A–RI_TAﬁLI«AY;4310154132
A–RI_HAMUR;A–RI_ELEﬁK›RT;4738343057
A–RI_HAMUR;A–RI_D›YAD›N;7210310781
A–RI_HAMUR;A–RI_PATNOS;7331805172
A–RI_HAMUR;ERZURUM_KARAYAZI;9796337373
A–RI_HAMUR;A–RI_DO–UBAYAZIT;1064973975
A–RI_HAMUR;MUﬁ_MALAZG›RT;106942906
A–RI_HAMUR;ERZURUM_HORASAN;1108219071
A–RI_MERKEZ;A–RI_HAMUR;1278581692
A–RI_MERKEZ;A–RI_TAﬁLI«AY;3068114262
A–RI_MERKEZ;A–RI_ELEﬁK›RT;3459761366
A–RI_MERKEZ;A–RI_TUTAK;412648551
A–RI_MERKEZ;A–RI_D›YAD›N;5968270911
A–RI_MERKEZ;A–RI_PATNOS;8437728331
A–RI_MERKEZ;A–RI_DO–UBAYAZIT;9407699876
A–RI_MERKEZ;ERZURUM_HORASAN;9803609016
A–RI_MERKEZ;KARS_KA–IZMAN;1010482375
A–RI_MERKEZ;ERZURUM_KARAYAZI;1090226053
A–RI_PATNOS;MUﬁ_MALAZG›RT;3647236675
A–RI_PATNOS;A–RI_TUTAK;4311242821
A–RI_PATNOS;VAN_ERC›ﬁ;5022303368
A–RI_PATNOS;MUﬁ_BULANIK;6416466003
A–RI_PATNOS;B›TL›S_AD›LCEVAZ;7008999007
A–RI_PATNOS;A–RI_HAMUR;7331805172
A–RI_PATNOS;A–RI_MERKEZ;8437728331
A–RI_PATNOS;VAN_MURAD›YE;9141737801
A–RI_PATNOS;B›TL›S_AHLAT;9524790946
A–RI_PATNOS;ERZURUM_KARA«OBAN;9617126449
A–RI_TAﬁLI«AY;A–RI_D›YAD›N;2900156649
A–RI_TAﬁLI«AY;A–RI_MERKEZ;3068114262
A–RI_TAﬁLI«AY;A–RI_HAMUR;4310154132
A–RI_TAﬁLI«AY;A–RI_DO–UBAYAZIT;6339585615
A–RI_TAﬁLI«AY;A–RI_ELEﬁK›RT;6527875627
A–RI_TAﬁLI«AY;A–RI_TUTAK;7158057951
A–RI_TAﬁLI«AY;I–DIR_MERKEZ;1132451524
A–RI_TAﬁLI«AY;VAN_«ALDIRAN;1141200621
A–RI_TAﬁLI«AY;A–RI_PATNOS;1146930077
A–RI_TAﬁLI«AY;I–DIR_KARAKOYUNLU;123607993
A–RI_TUTAK;A–RI_HAMUR;3020562351
A–RI_TUTAK;A–RI_MERKEZ;412648551
A–RI_TUTAK;A–RI_PATNOS;4311242821
A–RI_TUTAK;ERZURUM_KARAYAZI;6775775021
A–RI_TUTAK;A–RI_TAﬁLI«AY;7158057951
A–RI_TUTAK;A–RI_ELEﬁK›RT;7586246876
A–RI_TUTAK;MUﬁ_MALAZG›RT;7673728244
A–RI_TUTAK;VAN_ERC›ﬁ;9187333151
A–RI_TUTAK;A–RI_D›YAD›N;100582146
A–RI_TUTAK;MUﬁ_BULANIK;1044295757
AKSARAY_A–A«÷REN;AKSARAY_SARIYAHﬁ›;2628389996
AKSARAY_A–A«÷REN;AKSARAY_ORTAK÷Y;2740807277
AKSARAY_A–A«÷REN;ANKARA_EVREN;3323623941
AKSARAY_A–A«÷REN;ANKARA_ﬁEREFL›KO«H›SAR;4425759405
AKSARAY_A–A«÷REN;KIRﬁEH›R_MERKEZ;6760860403
AKSARAY_A–A«÷REN;KIRﬁEH›R_MUCUR;8069907516
AKSARAY_A–A«÷REN;AKSARAY_MERKEZ;809992539
AKSARAY_A–A«÷REN;KIRﬁEH›R_BOZTEPE;8106293681
AKSARAY_A–A«÷REN;KIRﬁEH›R_KAMAN;8705215873
AKSARAY_A–A«÷REN;KONYA_KULU;1004020792
AKSARAY_ESK›L;AKSARAY_SULTANHANI;2648651293
AKSARAY_ESK›L;AKSARAY_MERKEZ;6895697046
AKSARAY_ESK›L;KONYA_C›HANBEYL›;733014061
AKSARAY_ESK›L;KONYA_KARAPINAR;9284838444
AKSARAY_ESK›L;AKSARAY_G‹LA–A«;1114450139
AKSARAY_ESK›L;KONYA_MERKEZ;1128186268
AKSARAY_ESK›L;KONYA_KARATAY;1129455829
AKSARAY_ESK›L;KONYA_SEL«UKLU;116355002
AKSARAY_ESK›L;AKSARAY_G‹ZELYURT;116572998
AKSARAY_ESK›L;NEVﬁEH›R_ACIG÷L;1206328065
AKSARAY_G‹LA–A«;AKSARAY_G‹ZELYURT;3139714632
AKSARAY_G‹LA–A«;AKSARAY_MERKEZ;4248804347
AKSARAY_G‹LA–A«;N›–DE_«›FTL›K;511554887
AKSARAY_G‹LA–A«;NEVﬁEH›R_ACIG÷L;6712194089
AKSARAY_G‹LA–A«;NEVﬁEH›R_DER›NKUYU;7044536238
AKSARAY_G‹LA–A«;N›–DE_ALTUNH›SAR;7674219541
AKSARAY_G‹LA–A«;N›–DE_MERKEZ;857316786
AKSARAY_G‹LA–A«;AKSARAY_SULTANHANI;8594462128
AKSARAY_G‹LA–A«;NEVﬁEH›R_MERKEZ;9148770519
AKSARAY_G‹LA–A«;AKSARAY_ORTAK÷Y;921435825
AKSARAY_G‹ZELYURT;N›–DE_«›FTL›K;1975834238
AKSARAY_G‹ZELYURT;AKSARAY_G‹LA–A«;3139714632
AKSARAY_G‹ZELYURT;N›–DE_ALTUNH›SAR;4534504909
AKSARAY_G‹ZELYURT;AKSARAY_MERKEZ;4761602754
AKSARAY_G‹ZELYURT;N›–DE_MERKEZ;5433453228
AKSARAY_G‹ZELYURT;NEVﬁEH›R_DER›NKUYU;6298937891
AKSARAY_G‹ZELYURT;N›–DE_BOR;6727712877
AKSARAY_G‹ZELYURT;NEVﬁEH›R_ACIG÷L;7224992496
AKSARAY_G‹ZELYURT;AKSARAY_SULTANHANI;9107260535
AKSARAY_G‹ZELYURT;NEVﬁEH›R_MERKEZ;9434196259
AKSARAY_MERKEZ;AKSARAY_G‹LA–A«;4248804347
AKSARAY_MERKEZ;AKSARAY_SULTANHANI;4345657781
AKSARAY_MERKEZ;AKSARAY_G‹ZELYURT;4761602754
AKSARAY_MERKEZ;NEVﬁEH›R_ACIG÷L;51675836
AKSARAY_MERKEZ;AKSARAY_ORTAK÷Y;5415039856
AKSARAY_MERKEZ;N›–DE_«›FTL›K;6737436992
AKSARAY_MERKEZ;KONYA_EM›RGAZ›;6832875177
AKSARAY_MERKEZ;AKSARAY_ESK›L;6895697046
AKSARAY_MERKEZ;N›–DE_ALTUNH›SAR;7402346144
AKSARAY_MERKEZ;NEVﬁEH›R_MERKEZ;760416003
AKSARAY_ORTAK÷Y;AKSARAY_A–A«÷REN;2740807277
AKSARAY_ORTAK÷Y;AKSARAY_SARIYAHﬁ›;5174420977
AKSARAY_ORTAK÷Y;KIRﬁEH›R_MUCUR;5329100239
AKSARAY_ORTAK÷Y;AKSARAY_MERKEZ;5415039856
AKSARAY_ORTAK÷Y;KIRﬁEH›R_MERKEZ;5433553312
AKSARAY_ORTAK÷Y;ANKARA_EVREN;5869654922
AKSARAY_ORTAK÷Y;KIRﬁEH›R_BOZTEPE;6874120034
AKSARAY_ORTAK÷Y;ANKARA_ﬁEREFL›KO«H›SAR;6971790386
AKSARAY_ORTAK÷Y;NEVﬁEH›R_HACIBEKTAﬁ;7753209761
AKSARAY_ORTAK÷Y;AKSARAY_G‹LA–A«;921435825
AKSARAY_SARIYAHﬁ›;ANKARA_EVREN;718419674
AKSARAY_SARIYAHﬁ›;AKSARAY_A–A«÷REN;2628389996
AKSARAY_SARIYAHﬁ›;ANKARA_ﬁEREFL›KO«H›SAR;3729568838
AKSARAY_SARIYAHﬁ›;KIRﬁEH›R_MERKEZ;4132470407
AKSARAY_SARIYAHﬁ›;AKSARAY_ORTAK÷Y;5174420977
AKSARAY_SARIYAHﬁ›;KIRﬁEH›R_BOZTEPE;5477903685
AKSARAY_SARIYAHﬁ›;KIRﬁEH›R_KAMAN;6076825877
AKSARAY_SARIYAHﬁ›;KIRﬁEH›R_MUCUR;6381483287
AKSARAY_SARIYAHﬁ›;KIRﬁEH›R_AKPINAR;761164595
AKSARAY_SARIYAHﬁ›;NEVﬁEH›R_HACIBEKTAﬁ;8805592809
AKSARAY_SULTANHANI;AKSARAY_ESK›L;2648651293
AKSARAY_SULTANHANI;AKSARAY_MERKEZ;4345657781
AKSARAY_SULTANHANI;KONYA_KARAPINAR;8448342532
AKSARAY_SULTANHANI;AKSARAY_G‹LA–A«;8594462128
AKSARAY_SULTANHANI;AKSARAY_G‹ZELYURT;9107260535
AKSARAY_SULTANHANI;NEVﬁEH›R_ACIG÷L;9513241381
AKSARAY_SULTANHANI;AKSARAY_ORTAK÷Y;9760697637
AKSARAY_SULTANHANI;KONYA_C›HANBEYL›;9978791903
AKSARAY_SULTANHANI;KONYA_MERKEZ;1044536677
AKSARAY_SULTANHANI;KONYA_KARATAY;1045806238
AMASYA_G÷YN‹CEK;«ORUM_ORTAK÷Y;3149823794
AMASYA_G÷YN‹CEK;AMASYA_MERKEZ;4478503314
AMASYA_G÷YN‹CEK;YOZGAT_AYDINCIK;5549835334
AMASYA_G÷YN‹CEK;«ORUM_MEC›T÷Z‹;6523767052
AMASYA_G÷YN‹CEK;AMASYA_SULUOVA;7156418731
AMASYA_G÷YN‹CEK;YOZGAT_«EKEREK;7513048255
AMASYA_G÷YN‹CEK;TOKAT_TURHAL;8884428838
AMASYA_G÷YN‹CEK;SAMSUN_HAVZA;8909297785
AMASYA_G÷YN‹CEK;AMASYA_MERZ›FON;9131877943
AMASYA_G÷YN‹CEK;«ORUM_ALACA;9491582115
AMASYA_G‹M‹ﬁHACIK÷Y;AMASYA_MERZ›FON;2187732061
AMASYA_G‹M‹ﬁHACIK÷Y;AMASYA_HAMAM÷Z‹;2232619699
AMASYA_G‹M‹ﬁHACIK÷Y;«ORUM_LA«›N;35560342
AMASYA_G‹M‹ﬁHACIK÷Y;«ORUM_OSMANCIK;4264311934
AMASYA_G‹M‹ﬁHACIK÷Y;AMASYA_SULUOVA;4635110306
AMASYA_G‹M‹ﬁHACIK÷Y;SAMSUN_HAVZA;4706027446
AMASYA_G‹M‹ﬁHACIK÷Y;«ORUM_DODURGA;6664653844
AMASYA_G‹M‹ﬁHACIK÷Y;AMASYA_MERKEZ;7011091839
AMASYA_G‹M‹ﬁHACIK÷Y;SAMSUN_LAD›K;7244130669
AMASYA_G‹M‹ﬁHACIK÷Y;SAMSUN_VEZ›RK÷PR‹;8043301327
AMASYA_HAMAM÷Z‹;«ORUM_LA«›N;1323414501
AMASYA_HAMAM÷Z‹;AMASYA_G‹M‹ﬁHACIK÷Y;2232619699
AMASYA_HAMAM÷Z‹;«ORUM_DODURGA;2677232104
AMASYA_HAMAM÷Z‹;«ORUM_MERKEZ;3779162323
AMASYA_HAMAM÷Z‹;«ORUM_O–UZLAR;4081461739
AMASYA_HAMAM÷Z‹;«ORUM_OSMANCIK;4225683296
AMASYA_HAMAM÷Z‹;AMASYA_MERZ›FON;442035176
AMASYA_HAMAM÷Z‹;AMASYA_SULUOVA;6867730005
AMASYA_HAMAM÷Z‹;SAMSUN_HAVZA;6938647146
AMASYA_HAMAM÷Z‹;«ORUM_MEC›T÷Z‹;7328779349
AMASYA_MERKEZ;AMASYA_SULUOVA;2847900566
AMASYA_MERKEZ;AMASYA_G÷YN‹CEK;4478503314
AMASYA_MERKEZ;SAMSUN_HAVZA;460077962
AMASYA_MERKEZ;AMASYA_MERZ›FON;4823359778
AMASYA_MERKEZ;AMASYA_TAﬁOVA;5085270494
AMASYA_MERKEZ;«ORUM_MEC›T÷Z‹;5510582532
AMASYA_MERKEZ;SAMSUN_LAD›K;561502668
AMASYA_MERKEZ;TOKAT_TURHAL;6778095452
AMASYA_MERKEZ;AMASYA_G‹M‹ﬁHACIK÷Y;7011091839
AMASYA_MERKEZ;TOKAT_ERBAA;7417695002
AMASYA_MERZ›FON;AMASYA_G‹M‹ﬁHACIK÷Y;2187732061
AMASYA_MERZ›FON;AMASYA_SULUOVA;2447378245
AMASYA_MERZ›FON;SAMSUN_HAVZA;2518295385
AMASYA_MERZ›FON;AMASYA_HAMAM÷Z‹;442035176
AMASYA_MERZ›FON;AMASYA_MERKEZ;4823359778
AMASYA_MERZ›FON;SAMSUN_LAD›K;5056398608
AMASYA_MERZ›FON;«ORUM_LA«›N;5743766261
AMASYA_MERZ›FON;SAMSUN_VEZ›RK÷PR‹;5855569266
AMASYA_MERZ›FON;SAMSUN_KAVAK;6161910641
AMASYA_MERZ›FON;«ORUM_OSMANCIK;6232304146
AMASYA_SULUOVA;SAMSUN_HAVZA;2224798087
AMASYA_SULUOVA;AMASYA_MERZ›FON;2447378245
AMASYA_SULUOVA;SAMSUN_LAD›K;2767126114
AMASYA_SULUOVA;AMASYA_MERKEZ;2847900566
AMASYA_SULUOVA;AMASYA_G‹M‹ﬁHACIK÷Y;4635110306
AMASYA_SULUOVA;SAMSUN_VEZ›RK÷PR‹;5562071967
AMASYA_SULUOVA;SAMSUN_KAVAK;5868413342
AMASYA_SULUOVA;AMASYA_HAMAM÷Z‹;6867730005
AMASYA_SULUOVA;AMASYA_G÷YN‹CEK;7156418731
AMASYA_SULUOVA;AMASYA_TAﬁOVA;7424507847
AMASYA_TAﬁOVA;TOKAT_ERBAA;2449468886
AMASYA_TAﬁOVA;SAMSUN_LAD›K;4819776979
AMASYA_TAﬁOVA;AMASYA_MERKEZ;5085270494
AMASYA_TAﬁOVA;SAMSUN_AYVACIK;6543286141
AMASYA_TAﬁOVA;TOKAT_N›KSAR;6807731687
AMASYA_TAﬁOVA;SAMSUN_HAVZA;7357880202
AMASYA_TAﬁOVA;AMASYA_SULUOVA;7424507847
AMASYA_TAﬁOVA;SAMSUN_KAVAK;7916952283
AMASYA_TAﬁOVA;AMASYA_MERZ›FON;9399967059
AMASYA_TAﬁOVA;SAMSUN_«ARﬁAMBA;9495627499
ANKARA_AKYURT;ANKARA_PURSAKLAR;2300857828
ANKARA_AKYURT;ANKARA_KE«›÷REN;2909279481
ANKARA_AKYURT;ANKARA_KALEC›K;3281685602
ANKARA_AKYURT;ANKARA_«UBUK;3344504049
ANKARA_AKYURT;ANKARA_MERKEZ;3505340101
ANKARA_AKYURT;ANKARA_ALTINDA–;3629154178
ANKARA_AKYURT;ANKARA_«ANKAYA;3761247667
ANKARA_AKYURT;ANKARA_YEN›MAHALLE;3833250095
ANKARA_AKYURT;ANKARA_MAMAK;4855044651
ANKARA_AKYURT;ANKARA_ET›MESGUT;5743439225
ANKARA_ALTINDA–;ANKARA_MAMAK;303713804
ANKARA_ALTINDA–;ANKARA_MERKEZ;662817951
ANKARA_ALTINDA–;ANKARA_KE«›÷REN;719874697
ANKARA_ALTINDA–;ANKARA_«ANKAYA;918725517
ANKARA_ALTINDA–;ANKARA_YEN›MAHALLE;990727945
ANKARA_ALTINDA–;ANKARA_PURSAKLAR;1328296349
ANKARA_ALTINDA–;ANKARA_ET›MESGUT;2332714953
ANKARA_ALTINDA–;ANKARA_S›NCAN;2935707127
ANKARA_ALTINDA–;ANKARA_ELMADA–;3458323742
ANKARA_ALTINDA–;ANKARA_AKYURT;3629154178
ANKARA_AYAﬁ;ANKARA_S›NCAN;3378573111
ANKARA_AYAﬁ;ANKARA_G‹D‹L;3452519432
ANKARA_AYAﬁ;ANKARA_ET›MESGUT;3981565285
ANKARA_AYAﬁ;ANKARA_BEYPAZARI;4217443104
ANKARA_AYAﬁ;ANKARA_YEN›MAHALLE;5323552293
ANKARA_AYAﬁ;ANKARA_MERKEZ;5651462287
ANKARA_AYAﬁ;ANKARA_KAHRAMANKAZAN;5874093509
ANKARA_AYAﬁ;ANKARA_«ANKAYA;5886373727
ANKARA_AYAﬁ;ANKARA_ALTINDA–;6314280238
ANKARA_AYAﬁ;ANKARA_PURSAKLAR;6886334781
ANKARA_BALA;KIRIKKALE_KARAKE«›L›;2594500049
ANKARA_BALA;KIRIKKALE_«ELEB›;4786921959
ANKARA_BALA;ANKARA_G÷LBAﬁI;4837026663
ANKARA_BALA;KIRIKKALE_BAHﬁ›L›;5481316845
ANKARA_BALA;KIRIKKALE_MERKEZ;6035063294
ANKARA_BALA;KIRIKKALE_YAHﬁ›HAN;6290069747
ANKARA_BALA;ANKARA_«ANKAYA;6429953701
ANKARA_BALA;KIRIKKALE_KESK›N;6555631328
ANKARA_BALA;KIRﬁEH›R_KAMAN;6676491044
ANKARA_BALA;ANKARA_MERKEZ;6685861267
ANKARA_BEYPAZARI;ANKARA_G‹D‹L;3294637342
ANKARA_BEYPAZARI;ANKARA_AYAﬁ;4217443104
ANKARA_BEYPAZARI;BOLU_KIBRISCIK;5179927323
ANKARA_BEYPAZARI;ANKARA_NALLIHAN;590496034
ANKARA_BEYPAZARI;ANKARA_S›NCAN;7596016215
ANKARA_BEYPAZARI;ANKARA_ET›MESGUT;8199008389
ANKARA_BEYPAZARI;ANKARA_KIZILCAHAMAM;8935244277
ANKARA_BEYPAZARI;ANKARA_YEN›MAHALLE;9540995397
ANKARA_BEYPAZARI;BOLU_SEBEN;9793538689
ANKARA_BEYPAZARI;ANKARA_MERKEZ;9868905391
ANKARA_«AMLIDERE;ANKARA_KIZILCAHAMAM;255110525
ANKARA_«AMLIDERE;ANKARA_KAHRAMANKAZAN;5713640844
ANKARA_«AMLIDERE;BOLU_GEREDE;66729918
ANKARA_«AMLIDERE;«ANKIRI_«ERKEﬁ;6795451407
ANKARA_«AMLIDERE;ANKARA_G‹D‹L;8191712185
ANKARA_«AMLIDERE;BOLU_YEN›«A–A;8253825125
ANKARA_«AMLIDERE;BOLU_D÷RTD›VAN;8308540162
ANKARA_«AMLIDERE;«ANKIRI_ATKARACALAR;8495666243
ANKARA_«AMLIDERE;ANKARA_ET›MESGUT;908460115
ANKARA_«AMLIDERE;ANKARA_S›NCAN;9286391202
ANKARA_«ANKAYA;ANKARA_MERKEZ;255907566
ANKARA_«ANKAYA;ANKARA_YEN›MAHALLE;562821434
ANKARA_«ANKAYA;ANKARA_KE«›÷REN;851968186
ANKARA_«ANKAYA;ANKARA_ALTINDA–;918725517
ANKARA_«ANKAYA;ANKARA_MAMAK;1222439322
ANKARA_«ANKAYA;ANKARA_PURSAKLAR;1460389839
ANKARA_«ANKAYA;ANKARA_G÷LBAﬁI;1592927037
ANKARA_«ANKAYA;ANKARA_ET›MESGUT;1904808442
ANKARA_«ANKAYA;ANKARA_S›NCAN;2507800617
ANKARA_«ANKAYA;ANKARA_AKYURT;3761247667
ANKARA_«UBUK;ANKARA_PURSAKLAR;2715950694
ANKARA_«UBUK;ANKARA_KE«›÷REN;3324372346
ANKARA_«UBUK;ANKARA_AKYURT;3344504049
ANKARA_«UBUK;ANKARA_MERKEZ;3920432966
ANKARA_«UBUK;ANKARA_ALTINDA–;4044247043
ANKARA_«UBUK;ANKARA_«ANKAYA;4176340532
ANKARA_«UBUK;ANKARA_YEN›MAHALLE;424834296
ANKARA_«UBUK;«ANKIRI_ﬁABAN÷Z‹;4290849897
ANKARA_«UBUK;ANKARA_MAMAK;5270137516
ANKARA_«UBUK;ANKARA_ET›MESGUT;615853209
ANKARA_ELMADA–;KIRIKKALE_YAHﬁ›HAN;3029918084
ANKARA_ELMADA–;ANKARA_MAMAK;3154609938
ANKARA_ELMADA–;KIRIKKALE_MERKEZ;3253260877
ANKARA_ELMADA–;ANKARA_ALTINDA–;3458323742
ANKARA_ELMADA–;KIRIKKALE_BAHﬁ›L›;3807007325
ANKARA_ELMADA–;ANKARA_PURSAKLAR;3949457039
ANKARA_ELMADA–;ANKARA_MERKEZ;4121141693
ANKARA_ELMADA–;ANKARA_KE«›÷REN;429191802
ANKARA_ELMADA–;ANKARA_«ANKAYA;437704926
ANKARA_ELMADA–;ANKARA_YEN›MAHALLE;4449051687
ANKARA_ET›MESGUT;ANKARA_S›NCAN;602992174
ANKARA_ET›MESGUT;ANKARA_YEN›MAHALLE;1341987008
ANKARA_ET›MESGUT;ANKARA_MERKEZ;1669897002
ANKARA_ET›MESGUT;ANKARA_«ANKAYA;1904808442
ANKARA_ET›MESGUT;ANKARA_ALTINDA–;2332714953
ANKARA_ET›MESGUT;ANKARA_MAMAK;2636428757
ANKARA_ET›MESGUT;ANKARA_KAHRAMANKAZAN;3370960306
ANKARA_ET›MESGUT;ANKARA_PURSAKLAR;3442581397
ANKARA_ET›MESGUT;ANKARA_KE«›÷REN;3785042378
